diffex_id,NCBI_id
Amblyomma-americanum_evm.model.contig-254410-1.3,V5799_005317
Amblyomma-americanum_evm.model.contig-254442-1.1,V5799_005318
Amblyomma-americanum_evm.model.contig-25451-1.1,V5799_005320
Amblyomma-americanum_evm.model.contig-254521-1.1,V5799_005321
Amblyomma-americanum_evm.model.contig-25453-1.1,V5799_005322
Amblyomma-americanum_evm.model.contig-25453-1.2,V5799_005323
Amblyomma-americanum_evm.model.contig-254536-1.1,V5799_005325
Amblyomma-americanum_evm.model.contig-254537-1.1,V5799_005326
Amblyomma-americanum_evm.model.contig-254551-1.1,V5799_005327
Amblyomma-americanum_evm.model.contig-254551-1.2,V5799_005328
Amblyomma-americanum_evm.model.contig-254552-1.1,V5799_005329
Amblyomma-americanum_evm.model.contig-254552-1.2,V5799_005330
Amblyomma-americanum_evm.model.contig-254558-1.1,V5799_005331
Amblyomma-americanum_evm.model.contig-254558-1.2,V5799_005332
Amblyomma-americanum_evm.model.contig-254562-1.2,V5799_005335
Amblyomma-americanum_evm.model.contig-254609-1.1,V5799_005336
Amblyomma-americanum_evm.model.contig-254609-1.2,V5799_005337
Amblyomma-americanum_evm.model.contig-254613-1.1,V5799_005338
Amblyomma-americanum_evm.model.contig-254613-1.2,V5799_005339
Amblyomma-americanum_evm.model.contig-254616-1.1,V5799_005340
Amblyomma-americanum_evm.model.contig-254662-1.1,V5799_005341
Amblyomma-americanum_evm.model.contig-254670-1.1,V5799_005342
Amblyomma-americanum_evm.model.contig-254681-1.1,V5799_005343
Amblyomma-americanum_evm.model.contig-254681-1.2,V5799_005344
evm.TU.contig_254708_1.1,V5799_005345
Amblyomma-americanum_evm.model.contig-254715-1.1,V5799_005346
Amblyomma-americanum_evm.model.contig-25475-1.1,V5799_005347
Amblyomma-americanum_evm.model.contig-25475-1.2,V5799_005348
evm.TU.contig_25481_1.1,V5799_005350
Amblyomma-americanum_evm.model.contig-25481-1.2,V5799_005351
Amblyomma-americanum_evm.model.contig-254823-1.1,V5799_005353
Amblyomma-americanum_evm.model.contig-254823-1.2,V5799_005354
Amblyomma-americanum_evm.model.contig-25490-1.1,V5799_005357
Amblyomma-americanum_evm.model.contig-25490-1.2,V5799_005358
Amblyomma-americanum_evm.model.contig-25490-1.3,V5799_005359
Amblyomma-americanum_evm.model.contig-25490-1.4,V5799_005360
Amblyomma-americanum_evm.model.contig-25490-1.6,V5799_005362
Amblyomma-americanum_evm.model.contig-25490-1.7,V5799_005363
Amblyomma-americanum_evm.model.contig-25490-1.8,V5799_005364
Amblyomma-americanum_evm.model.contig-254913-1.1,V5799_005367
Amblyomma-americanum_evm.model.contig-254928-1.1,V5799_005368
Amblyomma-americanum_evm.model.contig-254930-1.1,V5799_005369
Amblyomma-americanum_evm.model.contig-254976-1.1,V5799_005371
Amblyomma-americanum_evm.model.contig-254983-1.1,V5799_005372
Amblyomma-americanum_evm.model.contig-254997-1.1,V5799_005373
Amblyomma-americanum_evm.model.contig-25500-1.1,V5799_005374
Amblyomma-americanum_evm.model.contig-255031-1.1,V5799_005376
Amblyomma-americanum_evm.model.contig-255031-1.2,V5799_005377
Amblyomma-americanum_evm.model.contig-255032-1.1,V5799_005378
Amblyomma-americanum_evm.model.contig-255043-1.1,V5799_005379
Amblyomma-americanum_evm.model.contig-255114-1.1,V5799_005380
Amblyomma-americanum_evm.model.contig-25515-1.1,V5799_005385
Amblyomma-americanum_evm.model.contig-25515-1.3,V5799_005387
Amblyomma-americanum_evm.model.contig-255181-1.1,V5799_005388
Amblyomma-americanum_evm.model.contig-255181-1.2,V5799_005389
Amblyomma-americanum_evm.model.contig-255181-1.3,V5799_005390
Amblyomma-americanum_evm.model.contig-255181-1.4,V5799_005391
Amblyomma-americanum_evm.model.contig-255207-1.1,V5799_005392
Amblyomma-americanum_evm.model.contig-255220-1.1,V5799_005393
Amblyomma-americanum_evm.model.contig-255224-1.1,V5799_005394
Amblyomma-americanum_evm.model.contig-25526-1.2,V5799_005396
Amblyomma-americanum_evm.model.contig-25526-1.3,V5799_005397
Amblyomma-americanum_evm.model.contig-255269-1.1,V5799_005398
Amblyomma-americanum_evm.model.contig-255269-1.2,V5799_005399
Amblyomma-americanum_evm.model.contig-25529-1.2,V5799_005401
Amblyomma-americanum_evm.model.contig-25533-1.1,V5799_005403
Amblyomma-americanum_evm.model.contig-255360-1.1,V5799_005404
Amblyomma-americanum_evm.model.contig-255368-1.1,V5799_005405
Amblyomma-americanum_evm.model.contig-25538-1.1,V5799_005406
evm.TU.contig_25538_1.2,V5799_005407
Amblyomma-americanum_evm.model.contig-25538-1.3,V5799_005408
Amblyomma-americanum_evm.model.contig-25538-1.4,V5799_005409
Amblyomma-americanum_evm.model.contig-25538-1.5,V5799_005410
Amblyomma-americanum_evm.model.contig-255429-1.1,V5799_005411
Amblyomma-americanum_evm.model.contig-25548-1.1,V5799_005412
Amblyomma-americanum_evm.model.contig-255517-1.1,V5799_005413
Amblyomma-americanum_evm.model.contig-255520-1.1,V5799_005414
Amblyomma-americanum_evm.model.contig-255542-1.1,V5799_005416
Amblyomma-americanum_evm.model.contig-255542-1.2,V5799_005417
Amblyomma-americanum_evm.model.contig-255586-1.1,V5799_005419
Amblyomma-americanum_evm.model.contig-255586-1.2,V5799_005420
Amblyomma-americanum_evm.model.contig-255586-1.3,V5799_005421
Amblyomma-americanum_evm.model.contig-255603-1.1,V5799_005422
Amblyomma-americanum_evm.model.contig-255603-1.2,V5799_005423
Amblyomma-americanum_evm.model.contig-255642-1.1,V5799_005425
Amblyomma-americanum_evm.model.contig-255650-1.1,V5799_005426
Amblyomma-americanum_evm.model.contig-255674-1.1,V5799_005427
Amblyomma-americanum_evm.model.contig-255691-1.1,V5799_005428
Amblyomma-americanum_evm.model.contig-255691-1.2,V5799_005429
Amblyomma-americanum_evm.model.contig-255714-1.1,V5799_005430
Amblyomma-americanum_evm.model.contig-25572-1.1,V5799_005431
Amblyomma-americanum_evm.model.contig-25572-1.2,V5799_005432
Amblyomma-americanum_evm.model.contig-25572-1.3,V5799_005433
Amblyomma-americanum_evm.model.contig-255726-1.1,V5799_005435
Amblyomma-americanum_evm.model.contig-25574-1.1,V5799_005436
Amblyomma-americanum_evm.model.contig-25575-1.1,V5799_005437
Amblyomma-americanum_evm.model.contig-25575-1.2,V5799_005438
Amblyomma-americanum_evm.model.contig-25575-1.3,V5799_005439
Amblyomma-americanum_evm.model.contig-25575-1.4,V5799_005440
Amblyomma-americanum_evm.model.contig-25575-1.5,V5799_005441
Amblyomma-americanum_evm.model.contig-255768-1.1,V5799_005442
evm.TU.contig_25577_1.1,V5799_005443
Amblyomma-americanum_evm.model.contig-25577-1.2,V5799_005444
Amblyomma-americanum_evm.model.contig-25577-1.3,V5799_005445
Amblyomma-americanum_evm.model.contig-25577-1.4,V5799_005446
Amblyomma-americanum_evm.model.contig-25577-1.5,V5799_005447
Amblyomma-americanum_evm.model.contig-255818-1.1,V5799_005448
Amblyomma-americanum_evm.model.contig-255839-1.1,V5799_005449
Amblyomma-americanum_evm.model.contig-255839-1.3,V5799_005451
Amblyomma-americanum_evm.model.contig-255839-1.4,V5799_005452
Amblyomma-americanum_evm.model.contig-255839-1.5,V5799_005453
Amblyomma-americanum_evm.model.contig-255861-1.1,V5799_005454
Amblyomma-americanum_evm.model.contig-255861-1.2,V5799_005455
evm.TU.contig_255861_1.3,V5799_005456
Amblyomma-americanum_evm.model.contig-25588-1.1,V5799_005458
Amblyomma-americanum_evm.model.contig-255882-1.1,V5799_005459
Amblyomma-americanum_evm.model.contig-25590-1.1,V5799_005461
Amblyomma-americanum_evm.model.contig-25592-1.1,V5799_005462
Amblyomma-americanum_evm.model.contig-255951-1.1,V5799_005463
Amblyomma-americanum_evm.model.contig-25596-1.1,V5799_005464
Amblyomma-americanum_evm.model.contig-25596-1.2,V5799_005465
Amblyomma-americanum_evm.model.contig-25596-1.3,V5799_005466
Amblyomma-americanum_evm.model.contig-25596-1.4,V5799_005467
Amblyomma-americanum_evm.model.contig-255974-1.1,V5799_005469
Amblyomma-americanum_evm.model.contig-25600-1.1,V5799_005470
Amblyomma-americanum_evm.model.contig-25601-1.1,V5799_005471
Amblyomma-americanum_evm.model.contig-25601-1.2,V5799_005472
Amblyomma-americanum_evm.model.contig-25601-1.3,V5799_005473
Amblyomma-americanum_evm.model.contig-25601-1.4,V5799_005474
Amblyomma-americanum_evm.model.contig-25603-1.1,V5799_005475
Amblyomma-americanum_evm.model.contig-25603-1.2,V5799_005476
Amblyomma-americanum_evm.model.contig-256034-1.1,V5799_005477
Amblyomma-americanum_evm.model.contig-256057-1.1,V5799_005478
Amblyomma-americanum_evm.model.contig-256090-1.1,V5799_005479
Amblyomma-americanum_evm.model.contig-256090-1.2,V5799_005480
Amblyomma-americanum_evm.model.contig-256090-1.3,V5799_005481
Amblyomma-americanum_evm.model.contig-25612-1.1,V5799_005482
Amblyomma-americanum_evm.model.contig-25613-1.1,V5799_005483
Amblyomma-americanum_evm.model.contig-25613-1.2,V5799_005484
Amblyomma-americanum_evm.model.contig-256133-1.1,V5799_005485
Amblyomma-americanum_evm.model.contig-256147-1.1,V5799_005486
Amblyomma-americanum_evm.model.contig-256165-1.1,V5799_005487
Amblyomma-americanum_evm.model.contig-256165-1.2,V5799_005488
Amblyomma-americanum_evm.model.contig-256165-1.3,V5799_005489
Amblyomma-americanum_evm.model.contig-256165-1.4,V5799_005490
Amblyomma-americanum_evm.model.contig-25618-1.1,V5799_005491
Amblyomma-americanum_evm.model.contig-25619-1.1,V5799_005492
evm.TU.contig_25621_1.1,V5799_005493
Amblyomma-americanum_evm.model.contig-25622-1.2,V5799_005495
Amblyomma-americanum_evm.model.contig-25622-1.3,V5799_005496
Amblyomma-americanum_evm.model.contig-25622-1.4,V5799_005497
Amblyomma-americanum_evm.model.contig-256240-1.1,V5799_005499
evm.TU.contig_256247_1.1,V5799_005500
Amblyomma-americanum_evm.model.contig-256247-1.2,V5799_005501
Amblyomma-americanum_evm.model.contig-256247-1.3,V5799_005502
Amblyomma-americanum_evm.model.contig-25629-1.1,V5799_005504
Amblyomma-americanum_evm.model.contig-256294-1.1,V5799_005505
Amblyomma-americanum_evm.model.contig-256369-1.1,V5799_005508
Amblyomma-americanum_evm.model.contig-256419-1.1,V5799_005511
Amblyomma-americanum_evm.model.contig-25643-1.1,V5799_005512
Amblyomma-americanum_evm.model.contig-25643-1.2,V5799_005513
Amblyomma-americanum_evm.model.contig-25643-1.3,V5799_005514
Amblyomma-americanum_evm.model.contig-25643-1.4,V5799_005515
Amblyomma-americanum_evm.model.contig-25643-1.5,V5799_005516
Amblyomma-americanum_evm.model.contig-256490-1.1,V5799_005517
Amblyomma-americanum_evm.model.contig-256490-1.2,V5799_005518
Amblyomma-americanum_evm.model.contig-256490-1.3,V5799_005519
Amblyomma-americanum_evm.model.contig-256552-1.1,V5799_005521
Amblyomma-americanum_evm.model.contig-256601-1.1,V5799_005522
Amblyomma-americanum_evm.model.contig-256690-1.1,V5799_005523
Amblyomma-americanum_evm.model.contig-256706-1.1,V5799_005524
Amblyomma-americanum_evm.model.contig-25677-1.1,V5799_005525
Amblyomma-americanum_evm.model.contig-25677-1.2,V5799_005526
Amblyomma-americanum_evm.model.contig-25677-1.3,V5799_005527
evm.TU.contig_25677_1.4,V5799_005528
Amblyomma-americanum_evm.model.contig-256814-1.1,V5799_005529
Amblyomma-americanum_evm.model.contig-256818-1.1,V5799_005531
Amblyomma-americanum_evm.model.contig-25682-1.1,V5799_005532
Amblyomma-americanum_evm.model.contig-256824-1.1,V5799_005533
Amblyomma-americanum_evm.model.contig-256824-1.2,V5799_005534
Amblyomma-americanum_evm.model.contig-256824-1.3,V5799_005535
Amblyomma-americanum_evm.model.contig-256833-1.1,V5799_005536
Amblyomma-americanum_evm.model.contig-256917-1.2,V5799_005539
Amblyomma-americanum_evm.model.contig-256938-1.1,V5799_005542
Amblyomma-americanum_evm.model.contig-256962-1.1,V5799_005543
Amblyomma-americanum_evm.model.contig-256962-1.2,V5799_005544
Amblyomma-americanum_evm.model.contig-256962-1.3,V5799_005545
Amblyomma-americanum_evm.model.contig-256962-1.4,V5799_005546
Amblyomma-americanum_evm.model.contig-256982-1.1,V5799_005548
Amblyomma-americanum_evm.model.contig-257035-1.1,V5799_005550
Amblyomma-americanum_evm.model.contig-257035-1.2,V5799_005551
Amblyomma-americanum_evm.model.contig-257098-1.1,V5799_005553
Amblyomma-americanum_evm.model.contig-257157-1.2,V5799_005558
Amblyomma-americanum_evm.model.contig-257166-1.1,V5799_005559
Amblyomma-americanum_evm.model.contig-257172-1.1,V5799_005560
Amblyomma-americanum_evm.model.contig-257192-1.1,V5799_005561
Amblyomma-americanum_evm.model.contig-25724-1.1,V5799_005563
Amblyomma-americanum_evm.model.contig-25724-1.2,V5799_005564
Amblyomma-americanum_evm.model.contig-25724-1.3,V5799_005565
Amblyomma-americanum_evm.model.contig-257245-1.1,V5799_005566
Amblyomma-americanum_evm.model.contig-257298-1.1,V5799_005567
Amblyomma-americanum_evm.model.contig-257347-1.2,V5799_005570
Amblyomma-americanum_evm.model.contig-257394-1.1,V5799_005571
Amblyomma-americanum_evm.model.contig-25753-1.1,V5799_005581
Amblyomma-americanum_evm.model.contig-25753-1.2,V5799_005582
Amblyomma-americanum_evm.model.contig-25753-1.4,V5799_005584
Amblyomma-americanum_evm.model.contig-25764-1.8,V5799_005595
Amblyomma-americanum_evm.model.contig-25764-1.9,V5799_005596
Amblyomma-americanum_evm.model.contig-25775-1.1,V5799_005597
Amblyomma-americanum_evm.model.contig-25777-1.1,V5799_005598
Amblyomma-americanum_evm.model.contig-25785-1.1,V5799_005602
Amblyomma-americanum_evm.model.contig-25795-1.1,V5799_005603
Amblyomma-americanum_evm.model.contig-25800-1.2,V5799_005605
Amblyomma-americanum_evm.model.contig-25800-1.3,V5799_005606
Amblyomma-americanum_evm.model.contig-25802-1.1,V5799_005607
Amblyomma-americanum_evm.model.contig-25805-1.1,V5799_005608
Amblyomma-americanum_evm.model.contig-25844-1.1,V5799_005609
Amblyomma-americanum_evm.model.contig-25847-1.1,V5799_005611
Amblyomma-americanum_evm.model.contig-25847-1.2,V5799_005612
Amblyomma-americanum_evm.model.contig-25874-1.1,V5799_005615
Amblyomma-americanum_evm.model.contig-25874-1.2,V5799_005616
Amblyomma-americanum_evm.model.contig-25874-1.3,V5799_005617
Amblyomma-americanum_evm.model.contig-25874-1.4,V5799_005618
Amblyomma-americanum_evm.model.contig-25874-1.5,V5799_005619
Amblyomma-americanum_evm.model.contig-25874-1.6,V5799_005620
Amblyomma-americanum_evm.model.contig-25874-1.7,V5799_005621
Amblyomma-americanum_evm.model.contig-25874-1.8,V5799_005622
Amblyomma-americanum_evm.model.contig-25874-1.9,V5799_005623
Amblyomma-americanum_evm.model.contig-25874-1.10,V5799_005624
Amblyomma-americanum_evm.model.contig-25874-1.11,V5799_005625
Amblyomma-americanum_evm.model.contig-25874-1.12,V5799_005626
Amblyomma-americanum_evm.model.contig-25874-1.13,V5799_005627
Amblyomma-americanum_evm.model.contig-25877-1.2,V5799_005629
Amblyomma-americanum_evm.model.contig-25877-1.3,V5799_005630
Amblyomma-americanum_evm.model.contig-25877-1.6,V5799_005633
Amblyomma-americanum_evm.model.contig-25887-1.1,V5799_005634
Amblyomma-americanum_evm.model.contig-25887-1.2,V5799_005635
Amblyomma-americanum_evm.model.contig-25887-1.3,V5799_005636
Amblyomma-americanum_evm.model.contig-25887-1.4,V5799_005637
Amblyomma-americanum_evm.model.contig-25888-1.1,V5799_005638
evm.TU.contig_25898_1.3,V5799_005641
Amblyomma-americanum_evm.model.contig-25898-1.4,V5799_005642
Amblyomma-americanum_evm.model.contig-25898-1.5,V5799_005643
Amblyomma-americanum_evm.model.contig-25898-1.6,V5799_005644
Amblyomma-americanum_evm.model.contig-25916-1.1,V5799_005646
Amblyomma-americanum_evm.model.contig-25917-1.1,V5799_005647
Amblyomma-americanum_evm.model.contig-25917-1.2,V5799_005648
Amblyomma-americanum_evm.model.contig-25920-1.1,V5799_005649
Amblyomma-americanum_evm.model.contig-25925-1.1,V5799_005650
Amblyomma-americanum_evm.model.contig-25925-1.2,V5799_005651
evm.TU.contig_25925_1.3,V5799_005652
evm.TU.contig_25925_1.4,V5799_005653
evm.TU.contig_25946_1.1,V5799_005654
Amblyomma-americanum_evm.model.contig-25958-1.1,V5799_005656
Amblyomma-americanum_evm.model.contig-25958-1.2,V5799_005657
evm.TU.contig_25958_1.3,V5799_005658
Amblyomma-americanum_evm.model.contig-25966-1.2,V5799_005660
Amblyomma-americanum_evm.model.contig-25981-1.1,V5799_005662
evm.TU.contig_25981_1.2,V5799_005663
Amblyomma-americanum_evm.model.contig-25981-1.3,V5799_005664
Amblyomma-americanum_evm.model.contig-25981-1.4,V5799_005665
Amblyomma-americanum_evm.model.contig-25981-1.5,V5799_005666
Amblyomma-americanum_evm.model.contig-25981-1.6,V5799_005667
Amblyomma-americanum_evm.model.contig-25988-1.1,V5799_005668
Amblyomma-americanum_evm.model.contig-26003-1.2,V5799_005671
Amblyomma-americanum_evm.model.contig-2601-1.1,V5799_005672
Amblyomma-americanum_evm.model.contig-26018-1.1,V5799_005673
Amblyomma-americanum_evm.model.contig-26018-1.2,V5799_005674
Amblyomma-americanum_evm.model.contig-26018-1.3,V5799_005675
Amblyomma-americanum_evm.model.contig-26042-1.1,V5799_005677
Amblyomma-americanum_evm.model.contig-26049-1.1,V5799_005681
evm.TU.contig_26052_1.1,V5799_005682
Amblyomma-americanum_evm.model.contig-26054-1.1,V5799_005683
Amblyomma-americanum_evm.model.contig-26062-1.1,V5799_005686
Amblyomma-americanum_evm.model.contig-26074-1.1,V5799_005687
Amblyomma-americanum_evm.model.contig-26079-1.1,V5799_005688
Amblyomma-americanum_evm.model.contig-26079-1.2,V5799_005689
evm.TU.contig_26079_1.4,V5799_005691
Amblyomma-americanum_evm.model.contig-26079-1.5,V5799_005692
Amblyomma-americanum_evm.model.contig-26080-1.4,V5799_005696
Amblyomma-americanum_evm.model.contig-26091-1.1,V5799_005697
Amblyomma-americanum_evm.model.contig-26091-1.2,V5799_005698
Amblyomma-americanum_evm.model.contig-26091-1.3,V5799_005699
Amblyomma-americanum_evm.model.contig-26091-1.4,V5799_005700
Amblyomma-americanum_evm.model.contig-26091-1.5,V5799_005701
Amblyomma-americanum_evm.model.contig-26093-1.1,V5799_005702
Amblyomma-americanum_evm.model.contig-26093-1.2,V5799_005703
Amblyomma-americanum_evm.model.contig-26093-1.3,V5799_005704
Amblyomma-americanum_evm.model.contig-26094-1.2,V5799_005706
Amblyomma-americanum_evm.model.contig-26104-1.1,V5799_005707
Amblyomma-americanum_evm.model.contig-26104-1.2,V5799_005708
Amblyomma-americanum_evm.model.contig-26104-1.3,V5799_005709
Amblyomma-americanum_evm.model.contig-26104-1.4,V5799_005710
Amblyomma-americanum_evm.model.contig-26104-1.5,V5799_005711
Amblyomma-americanum_evm.model.contig-26104-1.6,V5799_005712
Amblyomma-americanum_evm.model.contig-26104-1.7,V5799_005713
Amblyomma-americanum_evm.model.contig-26104-1.8,V5799_005714
Amblyomma-americanum_evm.model.contig-26104-1.9,V5799_005715
Amblyomma-americanum_evm.model.contig-26104-1.10,V5799_005716
Amblyomma-americanum_evm.model.contig-26104-1.11,V5799_005717
Amblyomma-americanum_evm.model.contig-26124-1.1,V5799_005719
Amblyomma-americanum_evm.model.contig-26124-1.2,V5799_005720
Amblyomma-americanum_evm.model.contig-26133-1.1,V5799_005721
Amblyomma-americanum_evm.model.contig-26136-1.1,V5799_005722
Amblyomma-americanum_evm.model.contig-26140-1.1,V5799_005723
evm.TU.contig_26155_1.2,V5799_005725
Amblyomma-americanum_evm.model.contig-26162-1.1,V5799_005726
Amblyomma-americanum_evm.model.contig-26168-1.1,V5799_005727
